There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
The generals were hunched over the table reading a map.[anki:play:q:0]	hunch /ˈhʌntʃ/ verb hunches; hunched; hunching [no object] : to bend your body forward and down so that your back is rounded OBS: [=bent]
He hunched his shoulders as he headed out into the storm.[anki:play:q:0]	hunch /ˈhʌntʃ/ verb hunches; hunched; hunching [+ object] : to raise (your shoulders or back) while bending your head forward especially to hide or protect your face
My hunch is that the stock is going to go up in value.[anki:play:q:0]	hunch /ˈhʌntʃ/ noun plural hunches : a belief or idea about something (especially a future event) that is not based on facts or evidence
I had a hunch (that) I'd see you here.[anki:play:q:0]	hunch /ˈhʌntʃ/ noun plural hunches : a belief or idea about something (especially a future event) that is not based on facts or evidence OBS: [=had a feeling]
“How did you know I'd be here?” “It was just a hunch.”[anki:play:q:0]	hunch /ˈhʌntʃ/ noun plural hunches : a belief or idea about something (especially a future event) that is not based on facts or evidence
She was acting on a hunch[anki:play:q:0]	hunch /ˈhʌntʃ/ noun plural hunches : a belief or idea about something (especially a future event) that is not based on facts or evidence
I'm driving, so I have to stay sober tonight.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest not drunk
She has been sober for three years[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest not drunk
I haven't been drinking at all. I'm (as) sober as a judge.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest not drunk OBS: [=I'm completely sober]
He claims that he was stone cold sober when the accident happened.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest not drunk OBS: [=completely sober]
He is a sober, hardworking farmer.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest having or showing a very serious attitude or quality
The story is a sober look at drug abuse.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest having or showing a very serious attitude or quality
Illness is a sober reminder of our mortality.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest having or showing a very serious attitude or quality
The article is a sober reflection on the state of our nation.[anki:play:q:0]	sober /ˈsoʊbɚ/ adjective soberer; soberest having or showing a very serious attitude or quality
He returned home from the war, saddened and sobered by his experiences.[anki:play:q:0]	sober /ˈsoʊbɚ/ verb sobers; sobered; sobering to make (someone) serious or thoughtful
You need to sober up before you go.[anki:play:q:0]	sober /ˈsoʊbɚ/ verb sobers; sobered; sobering sober up [phrasal verb] sober up or sober (someone) up : to become sober or less drunk or to make (a drunk person) sober or less drunk
I tried to sober her up.[anki:play:q:0]	sober /ˈsoʊbɚ/ verb sobers; sobered; sobering sober up [phrasal verb] sober up or sober (someone) up : to become sober or less drunk or to make (a drunk person) sober or less drunk
I have to sober myself up.[anki:play:q:0]	sober /ˈsoʊbɚ/ verb sobers; sobered; sobering sober up [phrasal verb] sober up or sober (someone) up : to become sober or less drunk or to make (a drunk person) sober or less drunk
We received fair treatment.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest agreeing with what is thought to be right or acceptable
He is known as a very fair man.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest treating people in a way that does not favor some over others
“What a bad movie!” “Be fair! Parts of it are actually pretty funny.”[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest not too harsh or critical
I can't say I liked the movie, but, to be fair, parts of it are pretty funny.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest not too harsh or critical
The team has a fair chance of winning the championship this year.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest approving : reasonably good : good although usually not excellent OBS: [=pretty good]
He was able to give us a fair idea of the problems involved.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest approving : reasonably good : good although usually not excellent
There were a fair number of new participants at the convention.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest always used before a noun : reasonably large — used to describe an amount or size that is not small although it is also not extremely large
fair skies[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest not stormy or cloudy
a person of fair complexion[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest of a person's hair, skin, etc. : having a light color
Sure, it was underhanded to steal his customers, but all's fair in love and war.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest all's fair in love and war — used to describe a situation in which people do not follow the usual rules of behavior and do things that are normally considered unfair
He won the election fair and square.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest fair and square : in an honest and fair manne
“I'll wash the dishes today, and you can wash them tomorrow.” “Fair enough.”[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest fair enough informal — used to say that something is reasonable or fair
The key concept in this book, I think it is fair to say, is freedom.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest fair to say ◊ A comment that is fair to say is reasonable and is not expected to cause argument.
I'm giving you fair warning that you had better not discuss politics at dinner tonight.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest fair warning : enough warning to be able to avoid something bad
She did poorly, but in all fairness, she was tired.[anki:play:q:0]	fair /ˈfeɚ/ adjective fairer; fairest — fairness noun [noncount] OBS: [=to be fair to her]
She showed her horse at the annual county fair.[anki:play:q:0]	fair /ˈfeɚ/ noun plural fairs a large public event at which there are various kinds of competitions, games, rides, and entertainment especially US : such an event at which farm products and farm animals are shown and judged
a book fair[anki:play:q:0]	fair /ˈfeɚ/ noun plural fairs an event at which many people gather to buy things or to get information about a product or activity
a job fair [anki:play:q:0]	fair /ˈfeɚ/ noun plural fairs an event at which many people gather to buy things or to get information about a product or activity OBS: [=an event where employers offer information about their companies to people who are looking for jobs]
The church is having a fair to raise money for the new school.[anki:play:q:0]	fair /ˈfeɚ/ noun plural fairs an event at which different things (such as crafts or food) are sold usually for charity
I reckon that we'll have to leave early.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning informal : to think or suppose (something) : to believe that (something) is true or possible
Do you reckon you'll be able to go to the grocery store after work?[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning informal : to think or suppose (something) : to believe that (something) is true or possible
We'll have to leave early, I reckon.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning informal : to think or suppose (something) : to believe that (something) is true or possible
They reckoned that they would reach their destination by noon.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning to calculate or guess (an amount, number, value, etc.) : to have or form a general idea about (something)
I reckon the height of the building to be 70 feet.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning to calculate or guess (an amount, number, value, etc.) : to have or form a general idea about (something) OBS: [=estimate]
She was reckoned to be among the group's leaders[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning to think of (someone or something) as being something specified — usually used as (be) reckoned OBS: [=considered]
The train was an hour late, which was something we hadn't reckoned on[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon on [phrasal verb] reckon on (something) : to expect (something) to happen : to plan on (something)
She reckoned on winning the election.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon on [phrasal verb] reckon on (something) : to expect (something) to happen : to plan on (something) OBS: [=she expected to win the election]
He reckoned up the bill.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon up [phrasal verb] reckon up (something) or reckon (something) up chiefly British : to calculate the total number or amount of (something)
They hadn't reckoned with all the paperwork that went along with buying a new house.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon with [phrasal verb] reckon with (something) : to consider or think about (something) when you are making plans
Anyone who tries to change the system will have to reckon with me. [anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon with [phrasal verb] reckon with (someone or something) : to deal with (someone or something that can cause problems or trouble)
They thought they could defeat him, but they reckoned without his determination.[anki:play:q:0]	reckon /ˈrɛkən/ verb reckons; reckoned; reckoning reckon without [phrasal verb] reckon without (something or someone) chiefly British : to fail to consider (something or someone) when making plans
a hammer and some nails[anki:play:q:0]	nail /ˈneɪl/ noun plural nails a long, thin piece of metal that is sharp at one end and flat at the other end and that is used chiefly to attach things to wood
I get my nails done at the beauty salon every other week.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails the hard covering at the end of a finger or toe : a fingernail or toenail
Every mistake is one more nail in the coffin of his professional baseball career.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails a nail in the/someone's coffin : something that makes it more likely that someone or something will fail, be destroyed, etc.
The lawyers put another nail in her coffin today.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails a nail in the/someone's coffin : something that makes it more likely that someone or something will fail, be destroyed, etc.
When she's negotiating a contract, she can be as tough as nails.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails (as) hard/tough as nails of a person : very tough
Nail the picture to the wall.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing always followed by an adverb, adjective, or preposition : to attach (something) with a nail
The desks and chairs had been nailed to the floor.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing always followed by an adverb, adjective, or preposition : to attach (something) with a nail
He got nailed by his parents while trying to sneak out of the house.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing informal : to catch (someone) doing something illegal or wrong
He got nailed for not paying his taxes.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing informal to arrest or punish (someone) for doing something that is illegal or wrong
The FBI has nailed the hackers.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing informal to arrest or punish (someone) for doing something that is illegal or wrong
Someone nailed him on the head with a rock.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing informal : to hit (someone or something) forcefully
She nailed a three-point shot in the final seconds of the game.[anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing US, informal : to make or do (something) in a perfect or impressive way
You really nailed that song. It sounded great![anki:play:q:0]	nail /ˈneɪl/ verb nails; nailed; nailing US, informal : to make or do (something) in a perfect or impressive way
They need to score another touchdown to nail down the victory.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails nail down [phrasal verb] nail (something) down or nail down (something) : to make (something, such as a victory) certain to happen
Her doctors haven't yet been able to nail down a diagnosis.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails nail down [phrasal verb] nail (something) down or nail down (something) : to find out or identify (something) exactly
They're trying to nail down the cause of our network problems.[anki:play:q:0]	nail /ˈneɪl/ noun plural nails nail down [phrasal verb] nail (something) down or nail down (something) : to find out or identify (something) exactly
nail down a decision[anki:play:q:0]	nail /ˈneɪl/ noun plural nails nail down [phrasal verb] to make (something) definite or final
The sailors had a sense of doom as the storm approached.[anki:play:q:0]	doom /ˈduːm/ noun very bad events or situations that cannot be avoided
The prophets of doom say that the Internet will kill off print newspapers.[anki:play:q:0]	doom /ˈduːm/ noun very bad events or situations that cannot be avoided OBS: [=people who predict that bad things will happen]
The papers are filled with stories of gloom and doom.[anki:play:q:0]	doom /ˈduːm/ noun very bad events or situations that cannot be avoided
the story of a mysterious creature who lures travelers to their doom[anki:play:q:0]	doom /ˈduːm/ noun death or ruin
Prepare to meet your doom.[anki:play:q:0]	doom /ˈduːm/ noun death or ruin OBS: [=die]
The poor economy spelled doom for many small businesses.[anki:play:q:0]	doom /ˈduːm/ noun death or ruin OBS: [=many small businesses would fail because of the poor economy]
A criminal record will doom your chances of becoming a politician.[anki:play:q:0]	doom /ˈduːm/ verb dooms; doomed; dooming : to make (someone or something) certain to fail, suffer, die, etc.
The plan was doomed from the start.[anki:play:q:0]	doom /ˈduːm/ verb dooms; doomed; dooming : to make (someone or something) certain to fail, suffer, die, etc. — usually used as (be) doomed
If no one rescues us, we are doomed.[anki:play:q:0]	doom /ˈduːm/ verb dooms; doomed; dooming : to make (someone or something) certain to fail, suffer, die, etc. — usually used as (be) doomed
The alleged thief was arrested.[anki:play:q:0]	alleged /əˈlɛʤd/ adjective accused of having done something wrong or illegal but not yet proven guilty
He denied the alleged conspiracy.[anki:play:q:0]	alleged /əˈlɛʤd/ adjective said to have happened but not yet proven
alleged abuse[anki:play:q:0]	alleged /əˈlɛʤd/ adjective said to have happened but not yet proven
She allegedly stole the money[anki:play:q:0]	alleged /əˈlɛʤd/ adjective said to have happened but not yet proven — allegedly /əˈlɛʤədli/ adverb
She was too knackered to join them for dinner.[anki:play:q:0]	knackered /ˈnækɚd/ adjective : very tired or exhausted
They brew the beer on the premises.[anki:play:q:0]	brew /ˈbruː/ verb to make (beer, ale, etc.)
The restaurant also brews its own ginger ale and root beer.[anki:play:q:0]	brew /ˈbruː/ verb to make (beer, ale, etc.)
I'll brew another pot of tea.[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to make (coffee, tea, etc.)
She brewed up some coffee while I cooked the bacon and eggs.[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to make (coffee, tea, etc.) — often + up
The coffee is brewing.[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to make (coffee, tea, etc.) OBS: [=the coffee is being brewed]
It feels like there's a storm brewing.[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to start to form
Trouble is brewing.[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to start to form
a brewer of fine ales[anki:play:q:0]	brew /ˈbruː/ verb brews; brewed; brewing to make (beer, ale, etc.) — brewer /ˈbruːwɚ/ noun, plural brewers [count]
a bottle of brew[anki:play:q:0]	brew /ˈbruː/ noun plural brews chiefly US : a drink (such as beer or ale) that is made by brewing
I'll buy you a brew.[anki:play:q:0]	brew /ˈbruː/ noun plural brews chiefly US : a drink (such as beer or ale) that is made by brewing
Would you like to try one of my home brews?[anki:play:q:0]	brew /ˈbruː/ noun plural brews A home brew is beer or ale that you make at home
a perfect cup of brew[anki:play:q:0]	brew /ˈbruː/ noun plural brews US : coffee
time for a quick brew[anki:play:q:0]	brew /ˈbruː/ noun plural brews British : a cup of tea
a strange brew of jazz, classical, and bluegrass music[anki:play:q:0]	brew /ˈbruː/ noun plural brews a mixture of different things — usually singular
Anger and desperation make for a dangerous brew.[anki:play:q:0]	brew /ˈbruː/ noun plural brews a mixture of different things — usually singular
a hoard of jewels[anki:play:q:0]	hoard /ˈhoɚd/ noun plural hoards : a large amount of something valuable that is kept hidden
a squirrel's hoard of nuts[anki:play:q:0]	hoard /ˈhoɚd/ noun plural hoards : a large amount of something valuable that is kept hidden
hoarding money[anki:play:q:0]	hoard /ˈhoɚd/ verb hoards; hoarded; hoarding : to collect and hide a large amount of (something valuable)
It will be hard for us to recoup the loss.[anki:play:q:0]	recoup /rɪˈkuːp/ verb : to get back (money that has been spent, invested, lost, etc.) : recover
Movie studios can turn to video sales to recoup the costs of a movie that does poorly at the box office.[anki:play:q:0]	recoup /rɪˈkuːp/ verb : to get back (money that has been spent, invested, lost, etc.) : recover
She recouped only a portion of her investment.[anki:play:q:0]	recoup /rɪˈkuːp/ verb : to get back (money that has been spent, invested, lost, etc.) : recover
a keen intellect[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest having or showing an ability to think clearly and to understand what is not obvious or simple about something
She's a very keen observer of the political world.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest having or showing an ability to think clearly and to understand what is not obvious or simple about something
She made some keen observations.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest having or showing an ability to think clearly and to understand what is not obvious or simple about something OBS: [=acute]
The dog has a keen sense of smell[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest very strong and sensitive : highly developed
She had a keen awareness of what was happening.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest very strong and sensitive : highly developed
She's a keen tennis player[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest very excited about and interested in something
He's a keen student of art history.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest very excited about and interested in something
He is keen to learn more about art history.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest feeling a strong and impatient desire to do something OBS: [=eager]
After his death, she felt a keen sense of loss.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest strong or intense OBS: [=profound]
The two firms are in keen competition.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest strong or intense
Gee, that's keen.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest informal + old-fashioned : very good : wonderful
a keen sword[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest literary : having a sharp edge or point
They sell reliable products at very keen prices.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest British, of a price : very low
I gave him the job because he was willing to learn and seemed as keen as mustard.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest (as) keen as mustard British : very excited and interested : very enthusiastic
She's very keen on tennis.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest keen on very excited about and interested in (something)
I'm not keen on that idea.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest keen on very excited about and interested in (something) OBS: [=I don't like that idea]
He's been very keen on her since they met at my party.[anki:play:q:0]	keen /ˈkiːn/ adjective keener; keenest chiefly British : interested in or attracted to (someone)
mourners keening at a funeral[anki:play:q:0]	keen /ˈkiːn/ verb keens; keened; keening [no object] old-fashioned + literary : to make a loud and long cry of sorrow
The workers were lodged in temporary camps.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging [+ object] : to provide (someone) with a place to stay for a short period of time
The refugees needed to be lodged and fed.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging [+ object] : to provide (someone) with a place to stay for a short period of time
We lodged at the resort.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to stay at a place for a short period of time
The guests lodged with their hosts overnight.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to provide (someone) with a place to stay for a short period of time — often + with
The bullet lodged in his brain.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to become stuck or fixed in a specified place or position
The bullet lodged itself in his brain.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to become stuck or fixed in a specified place or position
The bullet was lodged in his brain.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to become stuck or fixed in a specified place or position — often used as (be) lodged
A fish bone became lodged in her throat.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to become stuck or fixed in a specified place or position — often used as (be) lodged
a scene that is lodged in my memory[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to become stuck or fixed in a specified place or position -often used figuratively OBS: [=a scene that I cannot forget]
The group has lodged a grievance.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to present (something, such as a complaint) to someone so that it can be considered, dealt with, etc. : file
She lodged a complaint against her landlord in court.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to present (something, such as a complaint) to someone so that it can be considered, dealt with, etc. : file — often + against
He disputes the charges that have been lodged against him.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging to present (something, such as a complaint) to someone so that it can be considered, dealt with, etc. : file — often + against
The funds were lodged in an offshore account.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging chiefly British : to place (something, such as money) in something or with someone so that it can be kept safe
The funds were lodged with an offshore bank.[anki:play:q:0]	lodge /ˈlɑːʤ/ verb lodges; lodged; lodging chiefly British : to place (something, such as money) in something or with someone so that it can be kept safe
a hunting lodge[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges a house or hotel in the country or mountains for people who are doing some outdoor activity
a beaver's lodge[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges the place where a beaver lives
He's a member of a Masonic lodge.[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges a local group that is part of a larger organization
an annual dinner at the lodge[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges a meeting place for the members of such a group
the gamekeeper's lodge[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges a small house used by a person who works on an estate
Ask for Professor Jones at the porter's lodge.[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges a shelter or room for the use of a worker (such as a gatekeeper, doorkeeper, or janitor) at a college
the Master's Lodge[anki:play:q:0]	lodge /ˈlɑːʤ/ noun plural lodges the official residence of the head of a college that is part of a British university and especially Cambridge University
a wicked act of cruelty[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest morally bad : evil
She wore a wicked grin after her victory[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest nformal : having or showing slightly bad thoughts in a way that is funny or not serious
wicked laughter[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest informal : having or showing slightly bad thoughts in a way that is funny or not serious
She's known for having a wicked sense of humor.[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest informal : having or showing slightly bad thoughts in a way that is funny or not serious
She had a wicked case of food poisoning.[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest informal : very bad or unpleasant
A wicked odor was coming from the closet.[anki:play:q:0]	wicked /ˈwɪkəd/ adjective wickeder; wickedest informal : very bad or unpleasant
His car goes wicked fast.[anki:play:q:0]	wicked /ˈwɪkəd/ adverb US, informal : very or extremely
All his friends thought he was wicked cool.[anki:play:q:0]	wicked /ˈwɪkəd/ adverb US, informal : very or extremely
It's wicked funny![anki:play:q:0]	wicked /ˈwɪkəd/ adverb US, informal : very or extremely
The tickets were wicked expensive.[anki:play:q:0]	wicked /ˈwɪkəd/ adverb US, informal : very or extremely
Politicians have been known to fudge the issues.[anki:play:q:0]	fudge /ˈfʌʤ/ verb fudges; fudged; fudging to fail to deal with (something) in an open and direct way
The company fudged on how it would deal with the problem.[anki:play:q:0]	fudge /ˈfʌʤ/ verb fudges; fudged; fudging to speak or act in a way that is meant to avoid dealing with a problem directly — often + on
The treasurer fudged the figures.[anki:play:q:0]	fudge /ˈfʌʤ/ verb fudges; fudged; fudging to change (something) in order to trick people
It was later discovered that the researchers had fudged their data.[anki:play:q:0]	fudge /ˈfʌʤ/ verb fudges; fudged; fudging to change (something) in order to trick people
fudge the facts[anki:play:q:0]	fudge /ˈfʌʤ/ verb fudges; fudged; fudging to change (something) in order to trick people
We bought three kinds of fudge[anki:play:q:0]	fudge /ˈfʌʤ/ noun plural fudges a soft, sweet brown candy
chocolate fudge[anki:play:q:0]	fudge /ˈfʌʤ/ noun plural fudges a soft, sweet brown candy
His response to these charges has been a series of denials and fudges.[anki:play:q:0]	fudge /ˈfʌʤ/ noun plural fudges a statement that does not deal with a problem or issue in a direct way
a hot-fudge sundae[anki:play:q:0]	fudge /ˈfʌʤ/ noun plural fudges hot fudge US : a hot, thick chocolate sauce that is usually served on ice cream OBS: [=an ice-cream sundae made with hot fudge]
She pricked her finger with a pin.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking to make a very small hole in (something) with a sharp pointed object
The nurse pricked my finger and squeezed out a drop of blood.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking to make a very small hole in (something) with a sharp pointed object
he sharp shells pricked the bottoms of our feet.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking to cause a sharp, painful feeling on or in (part of your body)
She was pricked by doubt[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking to make (someone) feel guilt, shame, regret, etc.
The photographs of the flood victims pricked my conscience and I knew I had to do something to help.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking to make (someone) feel guilt, shame, regret, etc. OBS: [=made me feel guilty]
His conscience pricked him. [anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking OBS: [=he felt guilty; he felt that he had done something wrong]
The dog pricked its ears at the sound.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking of an animal : to cause (the ears) to point upward
The dog's ears pricked up at the sound.[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking of an animal : to cause (the ears) to point upward
Her ears pricked when they said her name[anki:play:q:0]	prick /ˈprɪk/ verb pricks; pricked; pricking of an animal : to cause (the ears) to point upward — used figuratively of people
The nurse gave my finger a prick and squeezed out a drop of blood.[anki:play:q:0]	prick /ˈprɪk/ noun plural pricks an act of making a small hole in something with a sharp pointed object
She felt a prick as the thorn jabbed her foot.[anki:play:q:0]	prick /ˈprɪk/ noun plural pricks a feeling of pain caused by being touched by something sharp or pointed
He felt the prick of the needle.[anki:play:q:0]	prick /ˈprɪk/ noun plural pricks a feeling of pain caused by being touched by something sharp or pointed
She felt a prick of jealousy[anki:play:q:0]	prick /ˈprɪk/ noun plural pricks a slight, sharp feeling of sadness, regret, etc.
He felt a prick of conscience. [anki:play:q:0]	prick /ˈprɪk/ noun plural pricks a slight, sharp feeling of sadness, regret, etc. OBS: [=a feeling of guilt]
The liquid has an oily feel.[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest having the smooth or greasy quality of oil
a pile of oily rags[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest covered or soaked with oil
Her skin is oily.[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest containing or producing a large amount of oil
an oily fish[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest containing or producing a large amount of oil
The salad dressing was very oily.[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest containing or producing a large amount of oil
The skin cleanser helps reduce oiliness.[anki:play:q:0]	oily /ˈoɪli/ adjective oilier; oiliest having the smooth or greasy quality of oil — oiliness noun [noncount]
He put the magazines into a neat pile.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles a group of things that are put one on top of another
a pile of clothes[anki:play:q:0]	pile /ˈpajəl/ noun plural piles a group of things that are put one on top of another — often + of
She had piles of work to do.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles informal a : a very large amount of something
He makes a pile of money.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles informal a : a very large amount of something
He made his pile and then retired.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles informal b : a large amount of money
He made a pile in the stock market[anki:play:q:0]	pile /ˈpajəl/ noun plural piles informal b : a large amount of money
He is at the bottom of the pile but should get a promotion soon.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles at the bottom of the pile : in a low or very unimportant position
The team finished the season at the bottom of the pile.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles at the bottom of the pile : in a low or very unimportant position
With this promotion, he will be at the top of the pile.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles at the top of the pile : in a high or very important position
The team finished the season at the top of the pile.[anki:play:q:0]	pile /ˈpajəl/ noun plural piles at the top of the pile : in a high or very important position
The campers piled wood for the fire.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put (something) in a pile
The books were piled high on the table.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put (something) in a pile
He piled his plate with potatoes.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put a large amount of things on or in (something) — + with
The chair was piled with clothes. [anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put a large amount of things on or in (something) — + with OBS: [=there was a pile of clothes on the chair]
I piled all my clothes into one suitcase.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put (things or people) inside or on top of something in a quick and careless way — + into or onto
We piled the kids into the van.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling to put (things or people) inside or on top of something in a quick and careless way — + into or onto
People piled into the theater.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling of a group of people, animals, etc. : to enter or get on something (such as a building or vehicle) quickly — + into or onto
